company_name,cin,financial_year,cohort,sector,target_wilful_default,debt_to_equity,debt_to_assets,ebitda_margin,pat_margin,roa,roe,ebitda_to_interest,cfo_to_assets,cfo_to_debt,cfo_to_ebitda,retained_earnings_to_assets,net_cash_change_to_assets,log_total_assets,log_revenue,revenue_growth_yoy,debt_growth_yoy,cfo_growth_yoy,asset_growth_yoy
Asian Star Company Ltd,L36910MH1995PLC086017,2017,defaulter,Gems & Jewellery,1,1.2021604938271604,0.4386261261261261,0.0407860585836114,0.0163144234334445,0.0247747747747747,0.0679012345679012,4.074074074074074,0.0726351351351351,0.165596919127086,1.1727272727272726,0.3558558558558558,0.0118243243243243,7.4821189235521155,7.89989532313973,0.13653603034134,-0.05115712545676,1.2241379310344829,0.0102389078498293
Bajaj Finance Limited,L65910MH1987PLC042961,2021,non_defaulter,NBFC / Leasing,0,2.778507429461851,0.7220936623181279,0.5614564303012278,0.1680757955559332,0.0286077926585866,0.1100784684734821,1.7503311258278145,0.0317173353388678,0.0439241292286738,0.3318955732122588,0.2590176737728153,0.0050403517398976,11.837064820432346,10.066328930041957,,,,
Bajaj Finance Limited,L65910MH1987PLC042961,2022,non_defaulter,NBFC / Leasing,0,2.9256229788852957,0.7323068499020933,0.5962614810562572,0.2278272101033295,0.0377937946755387,0.1509891573140574,2.164495962490232,-0.1419856324062446,-0.1938881664499349,-1.4354654311330406,0.2495878393257825,0.0089336198122809,12.031820443742175,10.23537787965223,0.1841781025619237,0.2321990105554109,-6.439124487004104,0.2150140290995343
Bajaj Finance Limited,L65910MH1987PLC042961,2023,non_defaulter,NBFC / Leasing,0,3.1399413512516263,0.7467267059231035,0.6655643986100213,0.2883645331240892,0.0475233806719778,0.1998329870079428,2.5201612903225805,-0.1260916753261748,-0.1688592015338466,-1.149557894736842,0.2372566678212677,-0.0077681561020667,12.285461293199246,10.482457688033676,0.2802812858783008,0.3140848504551365,-0.1444500335345405,0.2887088806489819
Bharat Heavy Electricals Limited,L74899DL1964GOI004281,2015,non_defaulter,Engineering / Manufacturing,0,0.0034619334017896,0.0017200163255786,0.1077253638050591,0.0461959175700752,0.0206839251355606,0.0416312160774534,35.96739130434783,0.0112967173925718,6.567796610169491,0.2342097310365669,0.4896944784560667,-0.0300274036499329,11.136106121051972,10.332571526242926,,,,
Bharat Heavy Electricals Limited,L74899DL1964GOI004281,2016,non_defaulter,Engineering / Manufacturing,0,0.0062768006960412,0.0030877879515125,0.005143911728904,-0.0278792162406251,-0.0108531160671976,-0.0220620222484618,0.3649025069637883,0.0053042694018557,1.7178217821782178,2.648854961832061,0.484446414650178,0.0041883856372002,11.08856801513024,10.145138775406078,-0.1709151284305108,0.711864406779661,-0.552258064516129,-0.0464258643810856
Bharat Heavy Electricals Limited,L74899DL1964GOI004281,2017,non_defaulter,Engineering / Manufacturing,0,0.004644681839294,0.0024358557973367,0.0664322138209952,0.0174432917179532,0.0080545631698603,0.0153584146152655,4.584951456310679,0.0091263397206885,3.7466666666666666,0.297511911064055,0.5164826242286457,-0.0076973043195842,11.028092421478492,10.2553760597409,0.1165429771861624,-0.2574257425742574,0.6195965417867435,-0.0586832571577064
Bhushan Steel Limited,L27109DL1990PLC040690,2014,defaulter,Steel & Metals,1,3.478501889517575,0.6235550052741108,0.2813805120594306,0.0064035850154457,0.0012134567575793,0.0067692690915566,1.6368604581254134,0.0452668723563348,0.0725948344147054,0.8489563246761356,0.1763409617643614,-0.001384037912494,10.84077118344408,9.177386302332089,,,,
Bhushan Steel Limited,L27109DL1990PLC040690,2015,defaulter,Steel & Metals,1,4.889147612418898,0.7282380652126579,0.2045394555771917,-0.1177772955831283,-0.023698521495621,-0.1591039734435453,0.8730769076554812,0.041076013390913,0.056404650282759,0.9980482025093228,0.145632416715053,7.333551071756907e-05,10.876300762752775,9.27291790914088,0.1002435966733603,0.2101213033752752,-0.0597613526235636,0.0361682968166931
Bhushan Steel Limited,L27109DL1990PLC040690,2016,defaulter,Steel & Metals,1,8.964474837136652,0.7820580711703637,0.1786212056126473,-0.2405709574899831,-0.0524265007553676,-0.6009477609729048,0.46007463500862,-0.0049904854330928,-0.0063812210589738,-0.1282041552034911,0.0830520322915501,0.0014121367689911,10.899680551453264,9.376077666975329,0.1086685134095512,0.0993078768427224,-1.1243678763867608,0.0236552384235738
