company_name,cin,financial_year,cohort,sector,target_wilful_default,debt_to_assets,ebitda_margin,pat_margin,roa,retained_earnings_to_assets,cfo_to_assets,cfo_to_ebitda,net_cash_change_to_assets,log_total_assets,log_revenue
Infosys Limited,L85110KA1981PLC013115,2015,non_defaulter,IT / Services,0,0.0,0.3746088794926004,0.2571670190274841,0.196787083623186,0.7683496999013153,0.1286946111659359,0.4489531011908121,0.058596088201511,11.031868977311118,10.764265574480024
Infosys Limited,L85110KA1981PLC013115,2016,non_defaulter,IT / Services,0,0.0,0.3466832150862308,0.2351295778300576,0.174517406368586,0.8240389374690645,0.1316889402188857,0.5117819930537002,0.0199912005719628,11.194536731739284,10.89642446116701
Infosys Limited,L85110KA1981PLC013115,2017,non_defaulter,IT / Services,0,0.0,0.3418678000978259,0.2330617821180994,0.1729736496213306,0.8370657820617137,0.1311635475996745,0.5169470620158864,-0.1254678600488201,11.288343379461672,10.990179070308544
InterGlobe Aviation Limited,L62100DL2004PLC129768,2016,non_defaulter,Travel / Aviation,0,0.2569279493269992,0.2279429987608426,0.1230483271375464,0.1572446555819477,0.1870942201108472,0.2467141726049089,0.8469692851318293,0.0442596991290578,9.443830215344535,9.68905594182394
InterGlobe Aviation Limited,L62100DL2004PLC129768,2017,non_defaulter,Travel / Aviation,0,0.1706771860618014,0.1618406889128094,0.0892895586652314,0.1090729783037475,0.2247205785667324,0.2486522024983563,1.2577319587628866,-0.0428665351742274,9.62970838525334,9.82984101236783
InterGlobe Aviation Limited,L62100DL2004PLC129768,2018,non_defaulter,Travel / Aviation,0,0.1160963604524587,0.1727553103687937,0.0973893401676729,0.1061100856642529,0.31676842254721,0.1847224194235411,0.9813930098063868,0.0245160679634625,9.95840178341352,10.044162121818896
JSW Steel Limited,L27102MH1994PLC152925,2014,non_defaulter,Steel & Metals,0,0.4084558501154532,0.163826217493046,0.0294714998454677,0.0195101277292257,0.339300850553883,0.0770759652763569,0.7106858913893006,0.0032151521351533,11.133508148343555,10.721018160386103
JSW Steel Limited,L27102MH1994PLC152925,2015,non_defaulter,Steel & Metals,0,0.3858756609517705,0.1940243452600516,0.0469980688697463,0.0289216471719275,0.3292340970998237,0.1130427816055119,0.946768060836502,0.0051540885541846,11.223802354722045,10.73828619355488
JSW Steel Limited,L27102MH1994PLC152925,2016,non_defaulter,Steel & Metals,0,0.4850900582249551,0.0225297627155583,-0.096166943634729,-0.0480219840017413,0.2735620612722425,0.0771344615552048,6.856106408706167,-0.0046933667083854,11.205149522815317,10.510722751549745
JVL Agro Industries,L15140UP1989PLC011396,2016,defaulter,FMCG / Foods / Agro,1,0.1275510204081632,0.0338199513381995,0.0116788321167883,0.0222634508348794,0.2569573283858998,-0.0946196660482374,-1.4676258992805755,-0.0862708719851577,7.676009932028888,8.32117830749028
JVL Agro Industries,L15140UP1989PLC011396,2017,defaulter,FMCG / Foods / Agro,1,0.1891025641025641,0.0321493388644023,0.0082966035779102,0.0146520146520146,0.2683150183150183,-0.0595238095238095,-1.0483870967741935,0.0151098901098901,7.688913336864796,8.257644958208228
JVL Agro Industries,L15140UP1989PLC011396,2018,defaulter,FMCG / Foods / Agro,1,0.6384284837323512,-0.0661442006269592,0.0250783699059561,0.049109883364027,-0.2443216697360343,-0.1810926949048496,1.3981042654028435,-0.0374462860650706,7.395721608602045,8.06777619577889
Jaiprakash Associates Ltd,L14106UP1995PLC019017,2014,defaulter,Cement,1,0.5765168263325964,0.3032174443427874,0.0315645013723696,0.0084745762711864,0.2712887906329321,0.0053836076312126,0.0661302489313552,-0.0088430361090641,10.79655059829098,9.48158813796454
Jaiprakash Associates Ltd,L14106UP1995PLC019017,2015,defaulter,Cement,1,0.5412045068250714,0.2425339366515837,-0.1157466063348416,-0.0224114668208659,0.3138131034361913,0.0177153971508174,0.3772388059701492,0.0008586097531058,10.95201634103625,9.3101857069459
Jaiprakash Associates Ltd,L14106UP1995PLC019017,2016,defaulter,Cement,1,0.5596202684726085,0.0787892791127541,-0.3259011090573013,-0.0568589511025113,0.2305397670012496,0.0784456000322489,5.706744868035191,-0.0070746160357963,10.812028330950222,9.066008001086264
Jaypee Infratech Ltd,L45203UP2007PLC033119,2014,defaulter,Infrastructure,1,0.4143418467583497,0.3968062669478758,0.0900873757155769,0.0146856581532416,0.2291748526522593,0.0259332023575638,0.4009111617312073,0.0067288801571709,9.921327470664458,8.107418811719974
Jaypee Infratech Ltd,L45203UP2007PLC033119,2015,defaulter,Infrastructure,1,0.4474262638654603,0.416871921182266,0.1092980295566502,0.0181465010478965,0.2536931963400296,0.1049430046516382,1.516248153618907,-0.0151306036906404,9.881395306061313,8.085794701281568
Jaypee Infratech Ltd,L45203UP2007PLC033119,2016,defaulter,Infrastructure,1,0.4999453551912568,0.2178571428571428,-0.1275,-0.0195081967213114,0.2524043715846994,0.0620218579234972,1.860655737704918,-0.0029508196721311,9.814656338829511,7.937374696163295
Jindal Steel & Power Limited,L27105HR1979PLC009913,2015,non_defaulter,Steel & Metals,0,0.6132337015377951,0.2537714712471994,-0.0232262882748319,-0.0067359757418236,0.2690058479532163,0.0313840155945419,0.4264273101824603,-0.0100064977257959,10.740085515501034,9.50226343868522
Jindal Steel & Power Limited,L27105HR1979PLC009913,2016,non_defaulter,Steel & Metals,0,0.4248065085730316,0.1789397240377632,-0.1030501089324618,-0.0234170008416258,0.3791276795880984,0.0729739095994851,1.7946428571428572,0.0008746307572982,11.0120006658815,9.5302475917227
Jindal Steel & Power Limited,L27105HR1979PLC009913,2017,non_defaulter,Steel & Metals,0,0.4214397444004393,0.2014672295660599,-0.068240016610146,-0.0164076280493892,0.3606849269477818,0.0676273837654341,1.3960838199931296,-0.0030785103338103,11.003665281928944,9.57838048699361
Jyoti Structures Ltd,L45200MH1974PLC017494,2014,defaulter,Infrastructure,1,0.2993342843556824,0.1103427540589296,0.0096211665664461,0.0076081787922016,0.1752258678078934,0.0140275796481217,0.1607629427792915,0.0126010461245839,8.344267356262645,8.109525659752872
Jyoti Structures Ltd,L45200MH1974PLC017494,2015,defaulter,Infrastructure,1,0.5185185185185185,0.0664989216391085,-0.0970524802300503,-0.0526315789473684,0.1126705653021442,-0.2140350877192982,-5.935135135135135,-0.0023391812865497,8.542860938164814,7.930925372483388
Jyoti Structures Ltd,L45200MH1974PLC017494,2016,defaulter,Infrastructure,1,0.6081284495735073,0.0501605136436597,-0.2010433386837881,-0.0837932764676367,0.0138819200535206,-0.2660980097006188,-12.728,-0.2083960528516474,8.696008608880904,7.820840879907344
KEC International Limited,L45200MH2005PLC152061,2014,non_defaulter,Infrastructure,0,0.2359476040457635,0.0768409818569904,0.0131117548406769,0.0142596584314375,0.1626595921074448,-0.0044768695075443,-0.0535714285714285,0.0043110595257834,8.704668113450987,8.788593431293735
KEC International Limited,L45200MH2005PLC152061,2015,non_defaulter,Infrastructure,0,0.2509357200976403,0.0857099514563106,0.0168385922330097,0.0180634662327095,0.1723352318958503,0.0102522375915378,0.111504424778761,0.0058584214808787,8.723394022000136,8.793612071589308
KEC International Limited,L45200MH2005PLC152061,2016,non_defaulter,Infrastructure,0,0.3209412942796344,0.1013003901170351,0.0253576072821846,0.0244085617724371,0.1666040806108399,-0.0046313681311803,-0.0474967907573812,-0.0131430717236199,8.985820874482043,8.94767606249969
Kalpataru Projects International Limited,L45203GJ1981PLC103919,2014,non_defaulter,Infrastructure,0,0.1708006962576153,0.1143709597215315,0.0363003480855295,0.0317667536988685,0.4184073107049608,0.0182767624020887,0.1826086956521739,0.0026109660574412,8.432941638968646,8.299534570332597
Kalpataru Projects International Limited,L45203GJ1981PLC103919,2015,non_defaulter,Infrastructure,0,0.2025448477263245,0.1152704861903674,0.037890892490299,0.0346266166040884,0.425531914893617,0.007717980809345,0.0732673267326732,0.0029203170629954,8.475120414994329,8.385032287813898
Kalpataru Projects International Limited,L45203GJ1981PLC103919,2016,non_defaulter,Infrastructure,0,0.1142040038131553,0.1280187573270809,0.0450175849941383,0.036606291706387,0.4163965681601525,0.1441372735938989,1.3846153846153846,0.005910390848427,8.565030520830398,8.35819745992578
Kalyan Jewellers India Limited,L36911KL2009PLC024641,2016,non_defaulter,Gems & Jewellery,0,0.4429668477242929,0.0453745600804424,0.0031422825540472,0.0046825248173815,0.1146282075294999,,,,8.582793648500186,8.981681639973862
Kalyan Jewellers India Limited,L36911KL2009PLC024641,2017,non_defaulter,Gems & Jewellery,0,0.4600181323662738,0.0704150643150775,0.0151173584405251,0.0206708975521305,0.1164097914777878,,,,8.615226931687603,8.928110078202646
Kalyan Jewellers India Limited,L36911KL2009PLC024641,2018,non_defaulter,Gems & Jewellery,0,0.2659542444310656,0.0668916475834639,0.0166325177775099,0.0207706201083684,0.168573148705599,0.0164057796508127,0.1963963963963964,-0.0332630945213726,8.801469470733185,9.023649282664286
Kingfisher Airlines,L85110KA1995PLC018045,2011,defaulter,Travel / Aviation / Hospitality,1,0.9176655769463616,0.0052539404553415,-0.1635089953829008,-0.1243491948177745,-0.4845622956774428,0.0002421600678048,0.0606060606060606,0.0055696815595108,9.019058793810718,8.74528448245438
Kingfisher Airlines,L85110KA1995PLC018045,2012,defaulter,Travel / Aviation / Hospitality,1,1.0166666666666666,-0.3342475772536112,-0.4256719692814042,-0.2552631578947368,-0.68125,-0.0971491228070175,0.4846827133479212,-0.0076754385964912,9.118225083068378,8.606851063346772
Kingfisher Airlines,L85110KA1995PLC018045,2013,defaulter,Travel / Aviation / Hospitality,1,3.510750793091294,-5.305050505050505,-8.688888888888888,-1.5160380683820938,-5.034191046880507,-0.4903066619668664,0.5297029702970297,-0.0574550581600281,7.950502434808851,6.20455776256869
Kwality Ltd,L74899DL1992PLC255519,2015,defaulter,FMCG / Foods / Agro,1,0.5919137466307277,0.0628321943811693,0.0267653758542141,0.076010781671159,0.3159029649595687,0.1035040431266846,0.5800604229607251,0.0064690026954177,7.525639975041536,8.569406062863171
Kwality Ltd,L74899DL1992PLC255519,2016,defaulter,FMCG / Foods / Agro,1,0.5904467049977886,0.0669848002827854,0.0238600212089077,0.0597080937638213,0.3277310924369748,0.0039805395842547,0.0237467018469656,0.0066342326404245,7.72356247227797,8.640825751861513
Kwality Ltd,L74899DL1992PLC255519,2017,defaulter,FMCG / Foods / Agro,1,0.5493624772313297,0.0698091665307454,0.0267493068015005,0.0597449908925318,0.3551912568306011,0.0867030965391621,0.5560747663551402,0.0171220400728597,7.917536353943631,8.721113147762688
Lanco Infratech Ltd,L45200TG1993PLC015545,2014,defaulter,Infrastructure,1,0.2968929204462517,-0.0961538461538461,-0.4293381037567084,-0.0500469189865498,0.1269419247210927,-0.009540193931811,0.8511627906976744,0.0039620477531018,9.861727618287896,7.71244383427499
Lanco Infratech Ltd,L45200TG1993PLC015545,2015,defaulter,Infrastructure,1,0.3318042067249036,0.1253581661891117,-0.4813753581661891,-0.0327948855595139,0.0871114147674588,0.0020984822605046,0.2457142857142857,0.0092723634766482,9.927741044336832,7.241366283322318
Lanco Infratech Ltd,L45200TG1993PLC015545,2016,defaulter,Infrastructure,1,0.4019852433780986,0.2208910520404343,-0.1695994009734182,-0.0240458623069165,0.0865757205796486,-0.0845586283773024,-2.7,-0.0148097032751207,9.843684468165376,7.890208213109961
Larsen & Toubro Limited,L99999MH1946PLC004768,2014,non_defaulter,Infrastructure,0,0.1463380371623779,0.1639628482972136,0.0971782397169394,0.0701487772172913,0.4275078219781623,0.0133707936913351,0.1129693569270608,0.0043036843113466,11.268366736900534,10.94243829714617
Larsen & Toubro Limited,L99999MH1946PLC004768,2015,non_defaulter,Infrastructure,0,0.1488654147104851,0.1631133434020582,0.0887921042464261,0.0581791402006812,0.4245949553530332,0.0358786707171131,0.3357019810508183,-0.0023359108901776,11.372559340113586,10.94978848490783
Larsen & Toubro Limited,L99999MH1946PLC004768,2016,non_defaulter,Infrastructure,0,0.1397697272663394,0.1414913655285942,0.079142725992054,0.0501902209373525,0.4210859156202005,0.0331255458186526,0.3691688108289518,-0.0068961363567922,11.509128264721843,11.053695589847887
Lemon Tree Hotels Limited,L74899DL1992PLC049022,2016,non_defaulter,Travel / Hospitality,0,0.2601067887109077,0.2538860103626943,-0.082901554404145,-0.0122044241037376,0.1045003813882532,0.034324942791762,0.9183673469387756,0.0007627765064836,7.1785454837637,5.262690188904886
Lemon Tree Hotels Limited,L74899DL1992PLC049022,2017,non_defaulter,Travel / Hospitality,0,0.2457886676875957,0.3211009174311927,0.0321100917431192,0.0053598774885145,0.111791730474732,0.0551301684532924,1.0285714285714285,0.0007656967840735,7.174724309836376,5.384495062789089
Lemon Tree Hotels Limited,L74899DL1992PLC049022,2018,non_defaulter,Travel / Hospitality,0,0.236822568671121,0.3463203463203463,0.0952380952380952,0.0163325909428359,0.1299183370452858,0.0378619153674833,0.6375,0.0,7.205635176410364,5.442417710521793
Marico Limited,L15140MH1988PLC049208,2016,non_defaulter,FMCG / Foods,0,0.0593195696423378,0.2098333676198313,0.1421518206130425,0.2009305030532131,0.7004943297470195,0.1829020063972085,0.6166666666666667,-0.0017446932247746,8.142936010432265,8.488999457045455
Marico Limited,L15140MH1988PLC049208,2017,non_defaulter,FMCG / Foods,0,0.0287005049162901,0.251288394145537,0.1737786023500309,0.2240233855965984,0.7427584374169546,0.1251660908849322,0.3863822805578343,-0.0005314908317831,8.232971790593437,8.486940148245216
Marico Limited,L15140MH1988PLC049208,2018,non_defaulter,FMCG / Foods,0,0.0303482587064676,0.1990328820116054,0.1388781431334622,0.1786069651741293,0.7243781094527363,0.1017412935323383,0.3974732750242954,-0.0014925373134328,8.299037181613066,8.550627967502475
Mawana Sugars Ltd,L15421DL2002PLC118184,2021,defaulter,FMCG / Foods / Agro,1,0.1970021413276231,0.1293396868618107,0.0503744043567052,0.052819414703783,0.2519628836545324,0.1170592433975731,0.8631578947368421,0.0306923625981441,7.244941546337007,7.292337176173877
Mawana Sugars Ltd,L15421DL2002PLC118184,2022,defaulter,FMCG / Foods / Agro,1,0.387906976744186,0.0751014884979702,0.0223274695534506,0.0306976744186046,0.347906976744186,-0.1404651162790697,-1.3603603603603605,-0.0530232558139534,6.980075940561763,7.298445101508147
Mawana Sugars Ltd,L15421DL2002PLC118184,2023,defaulter,FMCG / Foods / Agro,1,0.3609802073515551,0.0560053981106612,0.0114709851551956,0.0160226201696512,0.35626767200754,0.1027332704995287,1.313253012048193,-0.005655042412818,6.966967138613983,7.301147805856032
Metalyst Forgings,L28910MH1977PLC019569,2014,defaulter,Engineering / Manufacturing,1,0.6084995251661919,0.2580375782881002,0.0805845511482254,0.0458214624881291,0.2514245014245014,0.0785849952516619,0.5355987055016181,-0.0246913580246913,8.345692873253865,7.781138509845015
Metalyst Forgings,L28910MH1977PLC019569,2015,defaulter,Engineering / Manufacturing,1,0.5945159950145409,0.203411513859275,-0.0230277185501066,-0.0112172829248026,0.216867469879518,0.1547569588699626,1.5618448637316562,-0.0189031990029081,8.479283618343016,7.76004068088038
Metalyst Forgings,L28910MH1977PLC019569,2016,defaulter,Engineering / Manufacturing,1,0.6006077707835902,-0.0230149597238204,-0.3141542002301496,-0.0592576514000434,0.1680052094638593,0.0342956370740177,-7.9,0.0002170609941393,8.435332164935916,6.767343125265392
Monnet Ispat & Energy Ltd,L02710CT1990PLC009826,2014,defaulter,Steel & Metals,1,0.6572471226724057,0.2103645147123408,0.0294246815985946,0.0062692991484981,0.2431926639842799,0.0189950407036586,0.4237995824634655,-0.0609151305324225,9.276783328524896,7.7306140660637395
Monnet Ispat & Energy Ltd,L02710CT1990PLC009826,2015,defaulter,Steel & Metals,1,0.7391973910680315,-0.0134965473948524,-0.2498430634023854,-0.0721079807953619,0.1609747259715554,0.0370504574689736,-9.511627906976743,0.0010870549868647,9.309189736018352,8.066521490469993
Monnet Ispat & Energy Ltd,L02710CT1990PLC009826,2016,defaulter,Steel & Metals,1,0.746044226044226,-0.2003284072249589,-0.933223864258347,-0.1675675675675675,0.0384275184275184,0.0618181818181818,-1.7185792349726776,-0.0171007371007371,9.227689010310796,7.510430556378006
Moser Baer India,L51909DL1983PLC015418,2013,defaulter,Engineering / Manufacturing,1,1.0484402739031196,-0.0285714285714285,-0.5452380952380952,-0.2323104235353791,-0.2716205934567588,0.032208977935582,-2.6458333333333335,0.0106517879786964,8.279697133877628,7.426549072397305
Moser Baer India,L51909DL1983PLC015418,2015,defaulter,Engineering / Manufacturing,1,1.6266808209483368,-0.1678082191780822,-0.8047945205479452,-0.3326256192498231,-1.0155697098372258,0.0552016985138004,-0.7959183673469388,-0.0053078556263269,7.946617563244473,7.0630481633881725
Moser Baer India,L51909DL1983PLC015418,2016,defaulter,Engineering / Manufacturing,1,1.9608677158655892,-0.1837416481069042,-1.085746102449889,-0.4147171416418545,-1.6831135686941727,0.0225435984687367,-0.3212121212121212,-0.0068056146320714,7.762596048540069,6.8001700683022
NCC Limited,L72200TG1990PLC011146,2014,non_defaulter,Infrastructure,0,0.2711734414374931,0.094330070874114,0.006918663516706,0.0044921661005806,0.2705160512764326,0.0405390599320696,0.6618962432915921,-0.0021913005368686,9.118992332516877,8.68710472813351
NCC Limited,L72200TG1990PLC011146,2015,non_defaulter,Infrastructure,0,0.2114915721403583,0.101844040014463,0.0134988550078341,0.0118732110675288,0.3278914449273826,0.0544895579349093,0.6082840236686391,0.0027562811406763,9.151969458649852,9.023649282664286
NCC Limited,L72200TG1990PLC011146,2016,non_defaulter,Infrastructure,0,0.2034356093344857,0.113033033033033,0.0288288288288288,0.0259291270527225,0.3403197925669836,0.0528305963699222,0.5196599362380446,0.0152333621434745,9.133027268873512,9.027018314848643
Nakoda Limited,L17111GJ1984PLC045995,2018,defaulter,Textiles,1,0.738102276086314,0.0809523809523809,0.020703933747412,0.0295595625184747,0.0446349394028968,-0.0162577593851611,-0.1406649616368286,-0.0005911912503694,3.521347982792617,3.877431560658527
Nakoda Limited,L17111GJ1984PLC045995,2019,defaulter,Textiles,1,0.5451425554382259,0.0752212389380531,0.0169295883031935,0.0232312565997888,0.1850580781414994,0.0190073917634635,0.1841432225063938,0.0029039070749736,3.6344232683178777,3.950859029213344
Nakoda Limited,L17111GJ1984PLC045995,2020,defaulter,Textiles,1,0.5667361835245046,0.1398963730569948,0.0011956954962136,0.0007820646506777,0.1835245046923879,0.0894160583941605,0.9772079772079774,0.0015641293013555,3.6470152500152375,3.222469360378331
Nestle India Limited,L15202DL1959PLC003786,2016,non_defaulter,FMCG / Foods,0,0.0048458149779735,0.2177004704080516,0.1095066185318893,0.1469897209985315,0.4678414096916299,0.2152716593245227,0.7366834170854272,0.0989720998531571,8.826147399143558,9.12052506765382
Nestle India Limited,L15202DL1959PLC003786,2017,non_defaulter,FMCG / Foods,0,0.0047534972158087,0.227072927072927,0.1223776223776223,0.166372402553307,0.4514464212956675,0.2469102268097243,0.7998240211174659,0.0938476164606818,8.904222737368716,9.211339872309264
Nestle India Limited,L15202DL1959PLC003786,2018,non_defaulter,FMCG / Foods,0,0.0043273986152324,0.2547821466524973,0.1423131420474672,0.1986894164193867,0.4422601384767556,0.2537091988130563,0.7132429614181439,0.0844460929772502,8.998136760700307,9.33184978937338
Oil and Natural Gas Corporation Limited,L74899DL1993GOI054155,2015,non_defaulter,Oil & Gas,0,0.006678492664685,0.4580361575626945,0.2147294237312764,0.0850177389970275,0.6727538594304344,0.1196854923770256,0.6599693332628351,-0.00539361396107,12.248077939675204,11.321559127189037
Oil and Natural Gas Corporation Limited,L74899DL1993GOI054155,2016,non_defaulter,Oil & Gas,0,0.0,0.4647589312208904,0.208233882516869,0.0725628068408653,0.7260641645835956,0.1793569154962504,1.1074591233378674,-0.0004720628697825,12.312358732714491,11.258149337631242
Oil and Natural Gas Corporation Limited,L74899DL1993GOI054155,2017,non_defaulter,Oil & Gas,0,0.0,0.4973348783314021,0.2304622119222351,0.0722916868598752,0.7234095828890827,0.1324189848470162,0.8488143315729523,0.0001171206099964,12.419602129448322,11.260224361413693
PC Jeweller Ltd,L36911DL2005PLC134929,2020,defaulter,Gems & Jewellery,1,0.3077899010403451,0.1079165823041101,0.0157926705810892,0.0098959654909921,0.4576249682821618,0.007612281146917,0.1125703564727955,-0.0086272519665059,8.97233695775495,8.504918160540624
PC Jeweller Ltd,L36911DL2005PLC134929,2021,defaulter,Gems & Jewellery,1,0.3069684638860631,0.1622938530734632,0.022863568215892,0.0077568667344862,0.4844862665310274,0.0123346897253306,0.2240184757505773,0.005086469989827,8.970050661827003,7.889084407035514
PC Jeweller Ltd,L36911DL2005PLC134929,2022,defaulter,Gems & Jewellery,1,0.4498540726983284,-0.0254291163382072,-0.2479338842975206,-0.0517378615017245,0.4534359246484478,-0.0964446802865481,18.175,-0.0045104802334836,8.92771217382708,7.360739903058278
PNC Infratech Limited,L45201UP1999PLC024640,2014,non_defaulter,Infrastructure,0,0.21484375,0.1319444444444444,0.0607638888888888,0.0546875,0.46015625,0.12890625,1.0855263157894737,0.0484375,7.154615356913663,7.049254841255837
PNC Infratech Limited,L45201UP1999PLC024640,2015,non_defaulter,Infrastructure,0,0.223700887198986,0.1473414477898783,0.0640614990390775,0.0633713561470215,0.4302915082382763,0.0399239543726235,0.2739130434782608,-0.050063371356147,7.363913501405819,7.353081920515432
PNC Infratech Limited,L45201UP1999PLC024640,2016,non_defaulter,Infrastructure,0,0.0063492063492063,0.144488579940417,0.1166832174776564,0.1243386243386243,0.7021164021164021,0.0481481481481481,0.3127147766323024,0.0359788359788359,7.544332108053688,7.607878073278507
PSL Limited,L67120DD1987PLC002395,2016,defaulter,Engineering / Manufacturing,1,0.0,0.4821428571428571,0.3169642857142857,0.2382550335570469,0.8590604026845637,0.1677852348993288,0.4629629629629629,-0.0302013422818791,5.697093486505405,5.41164605185504
PSL Limited,L67120DD1987PLC002395,2017,defaulter,Engineering / Manufacturing,1,0.0,0.4732142857142857,0.3080357142857143,0.1875,0.8858695652173914,0.1358695652173913,0.4716981132075472,-0.0027173913043478,5.908082938168931,5.41164605185504
PSL Limited,L67120DD1987PLC002395,2018,defaulter,Engineering / Manufacturing,1,0.0,0.5,0.3119266055045872,0.1548974943052392,0.8952164009111617,0.1594533029612756,0.6422018348623854,-0.0,6.0844994130751715,5.384495062789089
Parekh Aluminex,L27203MH1994PLC080732,2010,defaulter,Engineering / Manufacturing,1,0.5030796495272087,0.1742620158950422,0.0715749968462217,0.0562516265754545,0.3636093244599769,0.0456556493289214,0.3333634965161524,0.0151937638646193,6.693212137887098,6.452301288528901
Parekh Aluminex,L27203MH1994PLC080732,2011,defaulter,Engineering / Manufacturing,1,0.5427646553032218,0.1791987587964758,0.074527622319499,0.0680289312629609,0.3594962318547367,-0.0196853978048657,-0.1203463203463203,-0.0022254817662232,6.896239223020889,6.805002471407307
Parekh Aluminex,L27203MH1994PLC080732,2012,defaulter,Engineering / Manufacturing,1,0.6306300591235505,0.1837561598831903,0.0618068990691732,0.0537060062422289,0.2747849476008018,-0.1683435255906011,-1.054310687326182,0.0034573320815042,7.362873670728427,7.222383520418525
Pratibha Industries,L45200MH1995PLC090760,2015,defaulter,Infrastructure,1,0.4808925365478327,0.1401247401247401,0.0257796257796257,0.015901513208515,0.1844062580148756,-0.0017953321364452,-0.0207715133531157,0.010259040779687,8.268475388982598,7.785305182539862
Pratibha Industries,L45200MH1995PLC090760,2016,defaulter,Infrastructure,1,0.6068569439610163,0.2004256828662646,0.0166725789286981,0.0081796032022276,0.1265227984684998,-0.0316742081447963,-0.3221238938053097,-0.0071353985381134,8.656259239539235,7.944137491114112
Pratibha Industries,L45200MH1995PLC090760,2017,defaulter,Infrastructure,1,0.7861313868613139,-0.3845428840716305,-0.7766258246936852,-0.1503649635036496,0.052919708029197,-0.018978102189781,0.2549019607843137,0.0001824817518248,8.608860379942062,6.966967138613983
Punj Lloyd Ltd,L74899DL1988PLC033314,2016,defaulter,Infrastructure,1,0.4808049535603715,-0.1102150537634408,-0.4522102747909199,-0.1171826625386996,0.1483746130030959,-0.0335139318885448,1.1734417344173442,0.0101393188854489,9.466531777336591,8.116118431609365
Punj Lloyd Ltd,L74899DL1988PLC033314,2017,defaulter,Infrastructure,1,0.5347655924723125,0.0287157670832225,-0.2262696091465036,-0.0708635190273961,0.0113248397035556,0.0452160879340494,5.027777777777778,0.0039137313681405,9.393411647660685,8.232440158470336
Punj Lloyd Ltd,L74899DL1988PLC033314,2018,defaulter,Infrastructure,1,0.5907079646017699,0.0529687115052968,0.0780980537078098,0.0350663716814159,-0.224004424778761,0.0285398230088495,1.2,-0.0168141592920353,9.109414453386222,8.308691916838898
REI Agro,L14200WB1994PLC104573,2014,defaulter,FMCG / Foods / Agro,1,0.5989350372736955,0.150121600707495,-0.008401503426929,-0.0040468583599574,0.2614483493077742,0.1066027689030884,1.4742268041237114,-0.0002129925452609,9.147400572202308,8.416930769477844
REI Agro,L14200WB1994PLC104573,2015,defaulter,FMCG / Foods / Agro,1,1.449591280653951,-2.7338362068965516,-2.9601293103448274,-1.3609115679960366,-0.7208323012137726,-0.0089175130047064,0.0070949940875049,-0.030468169432747,8.30325712085294,7.526178913346146
REI Agro,L14200WB1994PLC104573,2016,defaulter,FMCG / Foods / Agro,1,1.9165852069077876,-1.6226053639846745,-2.0613026819923372,-0.3506028022157054,-1.2987943955685892,0.0293255131964809,-0.1062573789846517,-0.0208536982730531,8.029107054619736,6.257667587882639
Rajesh Exports Limited,L36911KA1990PLC020815,2015,non_defaulter,Gems & Jewellery,0,0.2464094802601919,0.0198844906247527,0.0069622089190115,0.0170026405616023,0.1810394796161525,0.2439621304823855,5.023872679045093,0.2589038449153088,9.65033572298117,10.543207584713212
Rajesh Exports Limited,L36911KA1990PLC020815,2016,non_defaulter,Gems & Jewellery,0,0.23384518631099,0.0212512310164308,0.0123101643082983,0.0248938734867145,0.1703789109585451,0.037838687699806,0.8804878048780488,0.0285100361616267,9.85644835453034,10.56064479536292
Rajesh Exports Limited,L36911KA1990PLC020815,2017,non_defaulter,Gems & Jewellery,0,0.2563800179253738,0.0186660140606923,0.0102562961644567,0.0217463087881503,0.1751025991792065,0.0752865701212321,1.9022646007151371,0.1000990612764753,9.961709289736252,10.713261545027793
Raymond Limited,L17117MH1925PLC001208,2015,non_defaulter,Textiles,0,0.4228715048696198,0.132703213610586,0.0378071833648393,0.0314169022934338,0.3474709393653786,0.0471253534401508,0.4273504273504273,-0.001885014137606,8.065579427282092,7.8804263442924
Raymond Limited,L17117MH1925PLC001208,2016,non_defaulter,Textiles,0,0.4548581255374033,0.1285816618911174,0.0265042979942693,0.0212095156205216,0.3319002579535683,0.0518773287474921,0.5041782729805014,-0.0014330753797649,8.157370441186774,7.934513463882263
Raymond Limited,L17117MH1925PLC001208,2017,non_defaulter,Textiles,0,0.4450915141430948,0.0995747696669029,0.0120481927710843,0.00942872989462,0.3225180255130338,0.0635052689961175,0.8149466192170819,-0.0005546311702717,8.190354403763262,7.945201132412759
Ruchi Soya Industries Ltd,L15140MH1986PLC038536,2014,defaulter,FMCG / Foods / Agro,1,0.2384240454914703,0.0324432960091874,0.0005332020835896,0.0010560519902518,0.1844029244516653,0.2803411860276198,4.3628318584070795,0.0039805036555645,9.4181672191785,10.101559419421314
Ruchi Soya Industries Ltd,L15140MH1986PLC038536,2015,defaulter,FMCG / Foods / Agro,1,0.2630022361682175,0.0265296029390984,0.0021548678818708,0.0044002019764841,0.1542956070114693,-0.036644304984491,-0.6764314247669774,-0.0023083026761884,9.536978699538375,10.250899729195677
Ruchi Soya Industries Ltd,L15140MH1986PLC038536,2016,defaulter,FMCG / Foods / Agro,1,0.3192317043520544,0.0069695218835764,-0.0383504261158457,-0.0645514223194748,0.1463651835643083,-0.0054704595185995,-0.466321243523316,0.0007293946024799,9.708202329350314,10.228898841797916
